title,rating,count
Fright Night ,3.5357142857142856,14
Othello ,3.5357142857142856,14
Pollock ,3.5357142857142856,14
"Fountain, The ",3.5,14
Just Cause ,3.5,14
Running Scared ,3.5,14
"Walk to Remember, A ",3.5,14
Warm Bodies ,3.5,14
Boys on the Side ,3.4285714285714284,14
Crank ,3.4285714285714284,14
"Definitely, Maybe ",3.4285714285714284,14
"Mist, The ",3.4285714285714284,14
Over the Hedge ,3.4285714285714284,14
Seven Years in Tibet ,3.4285714285714284,14
Wonder Woman ,3.4285714285714284,14
In Time ,3.392857142857143,14
Men of Honor ,3.392857142857143,14
Bubba Ho-tep ,3.3214285714285716,14
Devil in a Blue Dress ,3.3214285714285716,14
Rocky Balboa ,3.3214285714285716,14
Ruthless People ,3.3214285714285716,14
S.W.A.T. ,3.3214285714285716,14
Yellow Submarine ,3.2857142857142856,14
"Longest Yard, The ",3.2142857142857144,14
Once Upon a Time in Mexico ,3.2142857142857144,14
This Is the End ,3.2142857142857144,14
Marley & Me ,3.142857142857143,14
"Rookie, The ",3.142857142857143,14
Dinosaur ,3.107142857142857,14
Things to Do in Denver When You're Dead ,3.107142857142857,14
BASEketball ,3.0714285714285716,14
Creepshow ,3.0714285714285716,14
X-Men: Apocalypse ,3.0714285714285716,14
Surrogates ,3.0357142857142856,14
Mamma Mia! ,2.9642857142857144,14
Accepted ,2.9285714285714284,14
No Strings Attached ,2.9285714285714284,14
"Number 23, The ",2.9285714285714284,14
"Replacement Killers, The ",2.9285714285714284,14
Resident Evil: Apocalypse ,2.9285714285714284,14
Clockers ,2.892857142857143,14
Phantasm ,2.892857142857143,14
Blade: Trinity ,2.857142857142857,14
Lucy ,2.8214285714285716,14
Next ,2.8214285714285716,14
City Hall ,2.7857142857142856,14
Son in Law ,2.7857142857142856,14
"One, The ",2.75,14
Snakes on a Plane ,2.642857142857143,14
Ice Age: Dawn of the Dinosaurs ,2.607142857142857,14
Vertical Limit ,2.607142857142857,14
Not Another Teen Movie ,2.5714285714285716,14
"Blue Lagoon, The ",2.4642857142857144,14
Nacho Libre ,2.4642857142857144,14
Twins ,2.4642857142857144,14
House on Haunted Hill ,2.4285714285714284,14
Teenage Mutant Ninja Turtles III ,2.0714285714285716,14
Sister Act 2: Back in the Habit ,1.8928571428571428,14
"Karate Kid, Part III, The ",1.75,14
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The ",4.3076923076923075,13
Living in Oblivion ,4.3076923076923075,13
Yojimbo ,4.230769230769231,13
Batman: Mask of the Phantasm ,4.115384615384615,13
"King and I, The ",4.076923076923077,13
Murder in the First ,4.076923076923077,13
Chariots of Fire ,4.038461538461538,13
Enter the Dragon ,4.038461538461538,13
Exit Through the Gift Shop ,4.038461538461538,13
Avengers: Infinity War - Part I ,4.0,13
Thirteen Days ,3.923076923076923,13
Clerks II ,3.8846153846153846,13
Wings of Desire ,3.8846153846153846,13
City Lights ,3.8461538461538463,13
Charade ,3.8076923076923075,13
Forbidden Planet ,3.8076923076923075,13
"Adventures of Baron Munchausen, The ",3.769230769230769,13
Dead Again ,3.769230769230769,13
"Guns of Navarone, The ",3.769230769230769,13
Hannah and Her Sisters ,3.769230769230769,13
Ninja Scroll ,3.769230769230769,13
RocknRolla ,3.769230769230769,13
"Dreamers, The ",3.730769230769231,13
"Purple Rose of Cairo, The ",3.730769230769231,13
The Queen ,3.730769230769231,13
Barcelona ,3.6923076923076925,13
Madagascar: Escape 2 Africa ,3.6923076923076925,13
On Golden Pond ,3.6538461538461537,13
The Intern ,3.6538461538461537,13
"Bank Job, The ",3.6153846153846154,13
Winnie the Pooh and the Blustery Day ,3.6153846153846154,13
Finding Dory ,3.576923076923077,13
"Inconvenient Truth, An ",3.576923076923077,13
Spartacus ,3.576923076923077,13
Atonement ,3.5384615384615383,13
Born on the Fourth of July ,3.5384615384615383,13
Coco ,3.5384615384615383,13
Fly Away Home ,3.5384615384615383,13
Twelfth Night ,3.5384615384615383,13
"Color of Money, The ",3.5,13
"Constant Gardener, The ",3.4615384615384617,13
Marathon Man ,3.4615384615384617,13
Dunkirk ,3.423076923076923,13
Suicide Kings ,3.423076923076923,13
Empire Records ,3.3846153846153846,13
"Perfect World, A ",3.3846153846153846,13
"Tao of Steve, The ",3.3846153846153846,13
Assault on Precinct 13 ,3.3461538461538463,13
Breakdown ,3.3461538461538463,13
Harold & Kumar Escape from Guantanamo Bay ,3.3076923076923075,13
Heaven Can Wait ,3.269230769230769,13
Neighbors ,3.269230769230769,13
Waiting... ,3.269230769230769,13
"Bucket List, The ",3.230769230769231,13
Marie Antoinette ,3.1923076923076925,13
Pacific Heights ,3.1923076923076925,13
"Rescuers, The ",3.1923076923076925,13
Aladdin and the King of Thieves ,3.1538461538461537,13
Starman ,3.1538461538461537,13
Alien Nation ,3.1153846153846154,13
Kiss the Girls ,3.1153846153846154,13
Orgazmo ,3.1153846153846154,13
Private Benjamin ,3.1153846153846154,13
"Road to El Dorado, The ",3.1153846153846154,13
"Mothman Prophecies, The ",3.076923076923077,13
Tequila Sunrise ,3.0384615384615383,13
Turner & Hooch ,3.0384615384615383,13
Cutthroat Island ,3.0,13
Mercury Rising ,3.0,13
Johnny English ,2.9615384615384617,13
King Arthur ,2.9615384615384617,13
"Gift, The ",2.923076923076923,13
"Pelican Brief, The ",2.923076923076923,13
Prince of Persia: The Sands of Time ,2.8846153846153846,13
Revenge of the Nerds ,2.8846153846153846,13
Uncle Buck ,2.8846153846153846,13
Saw II ,2.8076923076923075,13
"Siege, The ",2.8076923076923075,13
Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,2.6923076923076925,13
"Passion of the Christ, The ",2.6153846153846154,13
Evan Almighty ,2.5384615384615383,13
Last Man Standing ,2.5,13
Mimic ,2.4615384615384617,13
Reindeer Games ,2.4615384615384617,13
Don't Tell Mom the Babysitter's Dead ,2.3461538461538463,13
Red Planet ,2.3461538461538463,13
Shark Tale ,2.3461538461538463,13
Bewitched ,2.269230769230769,13
Crocodile Dundee in Los Angeles ,2.1923076923076925,13
Ultraviolet ,1.9230769230769231,13
Paths of Glory ,4.541666666666667,12
"Celebration, The ",4.458333333333333,12
Inside Job ,4.291666666666667,12
Creature Comforts ,4.25,12
Cyrano de Bergerac ,4.125,12
"400 Blows, The ",4.0,12
Howards End ,4.0,12
Ong-Bak: The Thai Warrior ,4.0,12
Ordinary People ,4.0,12
"Blind Swordsman: Zatoichi, The ",3.9583333333333335,12
"Color Purple, The ",3.9166666666666665,12
"King of Kong, The ",3.9166666666666665,12
Beauty of the Day ,3.875,12
Brick ,3.875,12
Cookie's Fortune ,3.875,12
Deadpool 2 ,3.875,12
State and Main ,3.875,12
Children of a Lesser God ,3.8333333333333335,12
Harvey ,3.8333333333333335,12
Monsoon Wedding ,3.8333333333333335,12
Rush ,3.8333333333333335,12
You Only Live Twice ,3.8333333333333335,12
Rise of the Guardians ,3.7916666666666665,12
SLC Punk! ,3.7916666666666665,12
Frankenstein ,3.75,12
Heartbreak Ridge ,3.75,12
"Princess and the Frog, The ",3.75,12
"American in Paris, An ",3.7083333333333335,12
Contagion ,3.7083333333333335,12
Family Guy Presents Stewie Griffin: The Untold Story ,3.7083333333333335,12
"Goodbye Girl, The ",3.7083333333333335,12
Everest ,3.6666666666666665,12
Fracture ,3.6666666666666665,12
Igby Goes Down ,3.6666666666666665,12
Menace II Society ,3.6666666666666665,12
"Ugly Truth, The ",3.6666666666666665,12
Dirty Pretty Things ,3.625,12
Flirting With Disaster ,3.5833333333333335,12
"Man Who Knew Too Much, The ",3.5833333333333335,12
Memoirs of a Geisha ,3.5833333333333335,12
Pride and Prejudice ,3.5833333333333335,12
Six Degrees of Separation ,3.5833333333333335,12
"Station Agent, The ",3.5833333333333335,12
"Chronicles of Narnia: Prince Caspian, The ",3.5416666666666665,12
Small Time Crooks ,3.5416666666666665,12
Sydney ,3.5416666666666665,12
Victor/Victoria ,3.5416666666666665,12
"Adventures of Tintin, The ",3.5,12
Exotica ,3.5,12
Hard Candy ,3.5,12
Secondhand Lions ,3.5,12
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,3.4583333333333335,12
"Prophecy, The ",3.4583333333333335,12
Shoot 'Em Up ,3.4583333333333335,12
The Interview ,3.4583333333333335,12
Buffalo '66 ,3.4166666666666665,12
Evita ,3.4166666666666665,12
Jack Reacher ,3.4166666666666665,12
Girl with a Pearl Earring ,3.375,12
"Rainmaker, The ",3.375,12
Single White Female ,3.375,12
"Brothers McMullen, The ",3.3333333333333335,12
Great Expectations ,3.3333333333333335,12
Breathless ,3.2916666666666665,12
Cold Mountain ,3.2916666666666665,12
Kids in the Hall: Brain Candy ,3.2916666666666665,12
"Living Daylights, The ",3.2916666666666665,12
Machete ,3.25,12
Black Beauty ,3.2083333333333335,12
"Good Girl, The ",3.2083333333333335,12
Dead Calm ,3.1666666666666665,12
"Phantom of the Opera, The ",3.1666666666666665,12
Sirens ,3.1666666666666665,12
"War of the Worlds, The ",3.1666666666666665,12
Innerspace ,3.125,12
"Opposite of Sex, The ",3.125,12
Star Wars: The Last Jedi ,3.125,12
Sucker Punch ,3.125,12
Fools Rush In ,3.0833333333333335,12
Loser ,3.0833333333333335,12
2 Days in the Valley ,3.0416666666666665,12
"Borrowers, The ",3.0416666666666665,12
Proof of Life ,3.0416666666666665,12
Fatal Instinct ,3.0,12
Malice ,3.0,12
Married to the Mob ,3.0,12
A Million Ways to Die in the West ,2.9583333333333335,12
Julie & Julia ,2.9583333333333335,12
Silent Hill ,2.9583333333333335,12
"Thirteenth Floor, The ",2.9583333333333335,12
"Nightmare on Elm Street 3: Dream Warriors, A ",2.9166666666666665,12
Suicide Squad ,2.9166666666666665,12
Wes Craven's New Nightmare ,2.9166666666666665,12
Conquest of the Planet of the Apes ,2.7916666666666665,12
"Cutting Edge, The ",2.7916666666666665,12
Blues Brothers 2000 ,2.7083333333333335,12
Child's Play ,2.7083333333333335,12
Daylight ,2.7083333333333335,12
Absolute Power ,2.6666666666666665,12
Lake Placid ,2.6666666666666665,12
Where the Wild Things Are ,2.6666666666666665,12
Boxing Helena ,2.5416666666666665,12
Tales from the Crypt Presents: Bordello of Blood ,2.5416666666666665,12
Police Academy 2: Their First Assignment ,2.4583333333333335,12
Thirteen Ghosts ,2.4583333333333335,12
Down to Earth ,2.4166666666666665,12
Highlander III: The Sorcerer ,2.4166666666666665,12
Eragon ,2.3333333333333335,12
Ghost Rider ,2.25,12
Kazaam ,2.25,12
Scary Movie 4 ,2.25,12
"Dukes of Hazzard, The ",2.0833333333333335,12
Rambo III ,1.9166666666666667,12
Dungeons & Dragons ,1.8333333333333333,12
"Flintstones in Viva Rock Vegas, The ",1.625,12
Problem Child ,1.5833333333333333,12
Secrets & Lies ,4.590909090909091,11
Guess Who's Coming to Dinner ,4.545454545454546,11
Big Night ,4.181818181818182,11
Hedwig and the Angry Inch ,4.181818181818182,11
High Plains Drifter ,4.181818181818182,11
In the Heat of the Night ,4.181818181818182,11
Persepolis ,4.181818181818182,11
Seven Pounds ,4.136363636363637,11
Badlands ,4.090909090909091,11
Breaking Away ,4.090909090909091,11
Jean de Florette ,4.090909090909091,11
"39 Steps, The ",4.045454545454546,11
Across the Universe ,4.045454545454546,11
Down by Law ,4.045454545454546,11
The Artist ,4.045454545454546,11
"Descendants, The ",4.0,11
"General, The ",4.0,11
"Killer, The ",4.0,11
"Longest Day, The ",4.0,11
Ponyo ,4.0,11
"Spanish Prisoner, The ",4.0,11
"Thin Blue Line, The ",4.0,11
Croupier ,3.9545454545454546,11
"Fall, The ",3.9545454545454546,11
From Here to Eternity ,3.9545454545454546,11
"Chorus, The ",3.909090909090909,11
"Messenger: The Story of Joan of Arc, The ",3.909090909090909,11
Saving Grace ,3.909090909090909,11
Das Experiment ,3.8636363636363638,11
Far from Heaven ,3.8636363636363638,11
Frailty ,3.8636363636363638,11
Koyaanisqatsi ,3.8636363636363638,11
"Science of Sleep, The ",3.8636363636363638,11
Mister Roberts ,3.8181818181818183,11
When a Man Loves a Woman ,3.8181818181818183,11
"Wild Bunch, The ",3.8181818181818183,11
Body of Lies ,3.772727272727273,11
Doctor Dolittle ,3.772727272727273,11
Black Panther ,3.727272727272727,11
Warrior ,3.727272727272727,11
Horrible Bosses 2 ,3.6363636363636362,11
Now You See Me 2 ,3.6363636363636362,11
Red Rock West ,3.6363636363636362,11
The Jungle Book ,3.6363636363636362,11
48 Hrs. ,3.590909090909091,11
Cheech and Chong's Up in Smoke ,3.590909090909091,11
How the Grinch Stole Christmas! ,3.590909090909091,11
Mississippi Burning ,3.590909090909091,11
"Descent, The ",3.5454545454545454,11
Meet the Robinsons ,3.5454545454545454,11
Milk ,3.5454545454545454,11
My Dog Skip ,3.5454545454545454,11
Sicario ,3.5454545454545454,11
Strange Brew ,3.5454545454545454,11
Primary Colors ,3.5,11
"Big Blue, The ",3.4545454545454546,11
Chitty Chitty Bang Bang ,3.4545454545454546,11
Flags of Our Fathers ,3.4545454545454546,11
"Great Muppet Caper, The ",3.4545454545454546,11
"Host, The ",3.4545454545454546,11
I Now Pronounce You Chuck and Larry ,3.4545454545454546,11
In Good Company ,3.4545454545454546,11
Kick-Ass 2 ,3.4545454545454546,11
Ringu ,3.4545454545454546,11
Bananas ,3.409090909090909,11
Hotel Transylvania ,3.409090909090909,11
Twin Peaks: Fire Walk with Me ,3.409090909090909,11
Valkyrie ,3.409090909090909,11
Anchorman 2: The Legend Continues ,3.3636363636363638,11
Bedtime Stories ,3.3636363636363638,11
Jane Eyre ,3.3636363636363638,11
Smilla's Sense of Snow ,3.3636363636363638,11
Spanglish ,3.3636363636363638,11
Take the Money and Run ,3.3636363636363638,11
Young Sherlock Holmes ,3.3636363636363638,11
Date Night ,3.3181818181818183,11
Death to Smoochy ,3.3181818181818183,11
Hanna ,3.3181818181818183,11
Hidalgo ,3.3181818181818183,11
Michael Collins ,3.3181818181818183,11
Saturday Night Fever ,3.3181818181818183,11
Focus ,3.272727272727273,11
Roxanne ,3.272727272727273,11
"Serious Man, A ",3.227272727272727,11
"Unbearable Lightness of Being, The ",3.227272727272727,11
30 Days of Night ,3.1818181818181817,11
All Dogs Go to Heaven 2 ,3.1818181818181817,11
My Blue Heaven ,3.1818181818181817,11
Singles ,3.1818181818181817,11
Baby Mama ,3.1363636363636362,11
"Cook the Thief His Wife & Her Lover, The ",3.1363636363636362,11
Far and Away ,3.1363636363636362,11
Harriet the Spy ,3.1363636363636362,11
Medicine Man ,3.1363636363636362,11
"Polar Express, The ",3.1363636363636362,11
Shadow of the Vampire ,3.1363636363636362,11
"Wedding Date, The ",3.1363636363636362,11
William Shakespeare's A Midsummer Night's Dream ,3.1363636363636362,11
John Carter ,3.090909090909091,11
Oliver & Company ,3.090909090909091,11
P.S. I Love You ,3.090909090909091,11
"Civil Action, A ",3.0454545454545454,11
Saw III ,3.0454545454545454,11
"Edge, The ",3.0,11
"Green Hornet, The ",3.0,11
Young Guns II ,3.0,11
Cocktail ,2.9545454545454546,11
"Substitute, The ",2.9545454545454546,11
John Q ,2.909090909090909,11
Canadian Bacon ,2.8636363636363638,11
Flightplan ,2.8636363636363638,11
Hostel ,2.8636363636363638,11
Made in America ,2.8636363636363638,11
Cats & Dogs ,2.8181818181818183,11
He's Just Not That Into You ,2.8181818181818183,11
Mighty Joe Young ,2.8181818181818183,11
Thinner ,2.8181818181818183,11
"Benchwarmers, The ",2.772727272727273,11
Saving Silverman ,2.772727272727273,11
Nine to Five ,2.727272727272727,11
Happy Feet ,2.6818181818181817,11
The Amazing Spider-Man 2 ,2.6363636363636362,11
This Means War ,2.6363636363636362,11
"Break-Up, The ",2.590909090909091,11
Funny Farm ,2.590909090909091,11
"Bachelor, The ",2.5454545454545454,11
Harry and the Hendersons ,2.5454545454545454,11
Candyman ,2.5,11
"Witches of Eastwick, The ",2.5,11
Children of the Corn ,2.4545454545454546,11
Autumn in New York ,2.409090909090909,11
Bulletproof Monk ,2.409090909090909,11
"Legally Blonde 2: Red, White & Blonde ",2.409090909090909,11
Rollerball ,2.409090909090909,11
Sex and the City ,2.409090909090909,11
Dr. Dolittle 2 ,2.3636363636363638,11
Queen of the Damned ,2.3636363636363638,11
Transformers: Dark of the Moon ,2.3636363636363638,11
"Astronaut's Wife, The ",2.272727272727273,11
Fun with Dick and Jane ,2.1818181818181817,11
Project X ,2.1818181818181817,11
"Animal, The ",2.1363636363636362,11
Jungle2Jungle ,2.1363636363636362,11
Porky's ,2.1363636363636362,11
"Fast and the Furious: Tokyo Drift, The ",2.090909090909091,11
Dumb and Dumberer: When Harry Met Lloyd ,1.9545454545454546,11
Beethoven ,1.7727272727272727,11
Stop! Or My Mom Will Shoot ,1.7727272727272727,11
All Quiet on the Western Front ,4.35,10
Elite Squad ,4.3,10
"Hunt, The ",4.3,10
Louis C.K.: Live at the Beacon Theater ,4.3,10
"Spring, Summer, Fall, Winter... and Spring ",4.25,10
Wild Tales ,4.25,10
Key Largo ,4.2,10
Mary and Max ,4.2,10
Top Secret! ,4.2,10
Drugstore Cowboy ,4.15,10
"Assassination of Jesse James by the Coward Robert Ford, The ",4.1,10
Cat on a Hot Tin Roof ,4.1,10
"Girl Who Leapt Through Time, The ",4.1,10
Meet Me in St. Louis ,4.1,10
Dead Alive ,4.05,10
Drunken Master ,4.05,10
Sophie's Choice ,4.05,10
Watership Down ,4.05,10
Body Heat ,4.0,10
Beautiful Girls ,3.95,10
Empire of the Sun ,3.95,10
Ip Man ,3.95,10
My Left Foot ,3.95,10
"Corporation, The ",3.9,10
Futurama: Bender's Big Score ,3.9,10
Hate ,3.9,10
Predestination ,3.9,10
Rope ,3.9,10
When We Were Kings ,3.9,10
Defending Your Life ,3.85,10
"Importance of Being Earnest, The ",3.85,10
Sherlock: The Abominable Bride ,3.85,10
Hidden Figures ,3.8,10
Eight Men Out ,3.75,10
Eraserhead ,3.75,10
Open Your Eyes ,3.75,10
"Ideal Husband, An ",3.7,10
The Hunger Games: Mockingjay - Part 2 ,3.7,10
Battleship Potemkin ,3.65,10
Brüno ,3.65,10
Fahrenheit 451 ,3.6,10
"Lincoln Lawyer, The ",3.6,10
17 Again ,3.55,10
"Cooler, The ",3.55,10
Final Fantasy VII: Advent Children ,3.55,10
Get Him to the Greek ,3.55,10
"Internship, The ",3.55,10
Swimming with Sharks ,3.55,10
Women on the Verge of a Nervous Breakdown ,3.55,10
Cold Comfort Farm ,3.5,10
"Expendables 2, The ",3.5,10
Home ,3.5,10
"Joy Luck Club, The ",3.5,10
"Majestic, The ",3.5,10
"Rescuers Down Under, The ",3.5,10
Swiss Family Robinson ,3.5,10
Grown Ups ,3.45,10
Moana ,3.45,10
Re-Animator ,3.45,10
"Sorcerer's Apprentice, The ",3.45,10
Be Kind Rewind ,3.4,10
It ,3.4,10
"Aristocrats, The ",3.35,10
"Devil's Backbone, The ",3.35,10
Little Man Tate ,3.35,10
Miracle ,3.35,10
Nick and Norah's Infinite Playlist ,3.35,10
"Salton Sea, The ",3.35,10
Some Kind of Wonderful ,3.35,10
Predators ,3.3,10
"Vanishing, The ",3.3,10
Chappie ,3.25,10
Fast & Furious ,3.25,10
"It's a Mad, Mad, Mad, Mad World ",3.25,10
"Man with Two Brains, The ",3.25,10
"Mosquito Coast, The ",3.25,10
Nick of Time ,3.25,10
"Very Brady Sequel, A ",3.25,10
Drop Dead Gorgeous ,3.2,10
My Girl ,3.2,10
Throw Momma from the Train ,3.2,10
Trainwreck ,3.2,10
Unknown ,3.2,10
Bee Movie ,3.15,10
Disturbia ,3.15,10
Rent ,3.15,10
Tales from the Crypt Presents: Demon Knight ,3.15,10
Due Date ,3.1,10
"Lake House, The ",3.1,10
Music and Lyrics ,3.1,10
Night at the Museum: Battle of the Smithsonian ,3.1,10
Smokin' Aces ,3.1,10
Something to Talk About ,3.1,10
Fast Five ,3.05,10
Final Destination 2 ,3.05,10
Firestarter ,3.05,10
Flipper ,3.05,10
Hostage ,3.05,10
Night Shift ,3.05,10
15 Minutes ,3.0,10
In the Bedroom ,3.0,10
One Fine Day ,3.0,10
Christine ,2.95,10
"Christmas Carol, A ",2.95,10
Fever Pitch ,2.95,10
Resident Evil: Extinction ,2.95,10
Sommersby ,2.95,10
Down with Love ,2.9,10
Hard Target ,2.9,10
Semi-Pro ,2.9,10
Something Wicked This Way Comes ,2.9,10
"Sweetest Thing, The ",2.9,10
Blown Away ,2.85,10
"Change-Up, The ",2.85,10
Detroit Rock City ,2.85,10
Pet Sematary ,2.85,10
Mona Lisa Smile ,2.8,10
Stuck on You ,2.8,10
"Cannonball Run, The ",2.75,10
Miami Vice ,2.75,10
Pink Flamingos ,2.75,10
"Skulls, The ",2.75,10
"Wicker Man, The ",2.75,10
9 1/2 Weeks ,2.7,10
Addicted to Love ,2.7,10
"American Tail: Fievel Goes West, An ",2.7,10
Jury Duty ,2.7,10
"Apple Dumpling Gang, The ",2.6,10
"Kid in King Arthur's Court, A ",2.6,10
"Muppets, The ",2.6,10
"Haunted Mansion, The ",2.5,10
"House Bunny, The ",2.5,10
Piranha ,2.5,10
Street Fighter ,2.5,10
"Tuxedo, The ",2.5,10
"Twilight Saga: Eclipse, The ",2.45,10
Free Willy 2: The Adventure Home ,2.4,10
Showtime ,2.4,10
Urban Legend ,2.4,10
Crossroads ,2.35,10
Green Lantern ,2.35,10
"Nightmare on Elm Street 2: Freddy's Revenge, A ",2.35,10
"American Werewolf in Paris, An ",2.3,10
"Fog, The ",2.3,10
"Grudge, The ",2.3,10
Police Academy 3: Back in Training ,2.3,10
Alexander ,2.2,10
Freddy Got Fingered ,2.2,10
Gulliver's Travels ,2.2,10
Doom ,2.15,10
Heartbreakers ,2.15,10
Cheaper by the Dozen ,2.1,10
"Night at the Roxbury, A ",2.1,10
Elektra ,2.05,10
Spice World ,1.35,10
Witness for the Prosecution ,4.388888888888889,9
Baby Driver ,4.333333333333333,9
Infernal Affairs ,4.333333333333333,9
Raise the Red Lantern ,4.333333333333333,9
The Raid: Redemption ,4.333333333333333,9
FLCL ,4.277777777777778,9
Love and Death ,4.222222222222222,9
Monty Python Live at the Hollywood Bowl ,4.166666666666667,9
My Life as a Dog ,4.166666666666667,9
Never Cry Wolf ,4.166666666666667,9
You Can Count on Me ,4.166666666666667,9
"Grapes of Wrath, The ",4.111111111111111,9
"Night at the Opera, A ",4.111111111111111,9
"Killing, The ",4.055555555555555,9
Local Hero ,4.055555555555555,9
Louis C.K.: Hilarious ,4.055555555555555,9
My Life in Pink ,4.055555555555555,9
Hard-Boiled ,4.0,9
"Black Cat, White Cat ",3.9444444444444446,9
Frost/Nixon ,3.9444444444444446,9
Once ,3.9444444444444446,9
Open Range ,3.9444444444444446,9
Irreversible ,3.888888888888889,9
Life as a House ,3.888888888888889,9
"Road, The ",3.888888888888889,9
Farewell My Concubine ,3.8333333333333335,9
Some Folks Call It a Sling Blade ,3.8333333333333335,9
Supercop ,3.8333333333333335,9
"Croods, The ",3.7777777777777777,9
Everything Is Illuminated ,3.7777777777777777,9
House of Sand and Fog ,3.7777777777777777,9
Kiss of the Dragon ,3.7777777777777777,9
Paprika ,3.7777777777777777,9
Prizzi's Honor ,3.7777777777777777,9
South Pacific ,3.7777777777777777,9
Green Street Hooligans ,3.7222222222222223,9
No Way Out ,3.7222222222222223,9
Stalag 17 ,3.7222222222222223,9
They Live ,3.7222222222222223,9
Anna and the King ,3.6666666666666665,9
Gettysburg ,3.6666666666666665,9
"Lion in Winter, The ",3.6666666666666665,9
Bully ,3.611111111111111,9
Me Myself I ,3.611111111111111,9
MirrorMask ,3.611111111111111,9
Pump Up the Volume ,3.611111111111111,9
Puss in Boots ,3.611111111111111,9
Thirteen ,3.611111111111111,9
Antwone Fisher ,3.5555555555555554,9
Elephant ,3.5555555555555554,9
Wonderland ,3.5555555555555554,9
"World According to Garp, The ",3.5555555555555554,9
Flight ,3.5,9
Green Zone ,3.5,9
"Mission, The ",3.5,9
Stand and Deliver ,3.5,9
Winged Migration ,3.5,9
"Campaign, The ",3.4444444444444446,9
Futurama: Bender's Game ,3.4444444444444446,9
Naked Lunch ,3.4444444444444446,9
Old Yeller ,3.4444444444444446,9
Pitch Perfect 2 ,3.4444444444444446,9
"Squid and the Whale, The ",3.4444444444444446,9
Tenacious D in The Pick of Destiny ,3.4444444444444446,9
UHF ,3.4444444444444446,9
Unleashed ,3.4444444444444446,9
"Absent-Minded Professor, The ",3.388888888888889,9
Dan in Real Life ,3.388888888888889,9
La La Land ,3.388888888888889,9
Madagascar 3: Europe's Most Wanted ,3.388888888888889,9
"Men Who Stare at Goats, The ",3.388888888888889,9
My Favorite Year ,3.388888888888889,9
Red Eye ,3.388888888888889,9
Smoke Signals ,3.388888888888889,9
The Fault in Our Stars ,3.388888888888889,9
"Weather Man, The ",3.388888888888889,9
Changing Lanes ,3.3333333333333335,9
Fame ,3.3333333333333335,9
"Land Before Time, The ",3.3333333333333335,9
Now and Then ,3.3333333333333335,9
Steel Magnolias ,3.3333333333333335,9
"Bad News Bears, The ",3.2777777777777777,9
"Cinderella Story, A ",3.2777777777777777,9
"Equalizer, The ",3.2777777777777777,9
Hellbound: Hellraiser II ,3.2777777777777777,9
Narc ,3.2777777777777777,9
Rambo ,3.2777777777777777,9
Rising Sun ,3.2777777777777777,9
Under the Tuscan Sun ,3.2777777777777777,9
Death Race ,3.2222222222222223,9
"Ides of March, The ",3.2222222222222223,9
Kung Pow: Enter the Fist ,3.2222222222222223,9
Meatballs ,3.2222222222222223,9
Mother ,3.2222222222222223,9
She's Out of My League ,3.2222222222222223,9
"Towering Inferno, The ",3.2222222222222223,9
Alive ,3.1666666666666665,9
Barbarella ,3.1666666666666665,9
Freaks ,3.1666666666666665,9
Gung Ho ,3.1666666666666665,9
Muppets From Space ,3.1666666666666665,9
Unstrung Heroes ,3.1666666666666665,9
Gothika ,3.111111111111111,9
"Hand That Rocks the Cradle, The ",3.111111111111111,9
Monster House ,3.111111111111111,9
Murder on the Orient Express ,3.111111111111111,9
Vampire Hunter D: Bloodlust ,3.111111111111111,9
Wimbledon ,3.111111111111111,9
Your Highness ,3.111111111111111,9
Escape to Witch Mountain ,3.0555555555555554,9
House ,3.0555555555555554,9
"Love Bug, The ",3.0555555555555554,9
Public Enemies ,3.0555555555555554,9
16 Blocks ,3.0,9
About Last Night... ,3.0,9
Apt Pupil ,3.0,9
Cowboys & Aliens ,3.0,9
"Little Shop of Horrors, The ",3.0,9
Simon Birch ,3.0,9
"Watch, The ",3.0,9
"Blob, The ",2.9444444444444446,9
Bloodsport ,2.9444444444444446,9
Cat People ,2.9444444444444446,9
How High ,2.9444444444444446,9
Sisters ,2.9444444444444446,9
Bad Teacher ,2.888888888888889,9
Final Destination 3 ,2.8333333333333335,9
Green Card ,2.8333333333333335,9
Knowing ,2.8333333333333335,9
Lady in the Water ,2.8333333333333335,9
Ready to Wear ,2.8333333333333335,9
Vampire in Brooklyn ,2.8333333333333335,9
102 Dalmatians ,2.7777777777777777,9
Battle for the Planet of the Apes ,2.7777777777777777,9
Bridge to Terabithia ,2.7777777777777777,9
Collateral Damage ,2.7777777777777777,9
Ted 2 ,2.7777777777777777,9
Jason Bourne ,2.7222222222222223,9
John Tucker Must Die ,2.7222222222222223,9
Smokey and the Bandit ,2.7222222222222223,9
Higher Learning ,2.6666666666666665,9
Joe's Apartment ,2.6666666666666665,9
My Fellow Americans ,2.6666666666666665,9
"Twilight Saga: New Moon, The ",2.6666666666666665,9
Beowulf ,2.611111111111111,9
"Black Hole, The ",2.611111111111111,9
Blue Streak ,2.611111111111111,9
Ghost Ship ,2.5,9
Lawnmower Man 2: Beyond Cyberspace ,2.5,9
"New Guy, The ",2.5,9
Terminator Genisys ,2.5,9
House of Wax ,2.388888888888889,9
